YEAR,SN,PRECIPITATION,TEMPERATURE,IRI,INITIAL_IRI,STATION_ID,AGE,ACCUMULATED_AADTT
2003,5,850.9000244,23.39999962,1.156800008,0.866799986,48_0167,6,8290
2004,5,659.5999756,23.60000038,1.354000008,0.866799986,48_0167,7,9497
2005,5,403.2999878,24.10000038,1.551200008,0.866799986,48_0167,8,10652
2006,5,576.2999878,24.29999924,1.876699996,0.866799986,48_0167,9,12083
2007,5,553.7999878,23.29999924,2.202199984,0.866799986,48_0167,10,13778
1997,3.799999952,1167.900024,19.39999962,0.763,0.763,48_0801,1,32
1998,3.799999952,1235.699951,21,0.758933334,0.763,48_0801,2,61
1999,3.799999952,684.9000244,20.89999962,0.754866668,0.763,48_0801,3,86
2000,3.799999952,1000.299988,20.60000038,0.750800002,0.763,48_0801,4,115
2001,3.799999952,1193.099976,20.20000076,0.757400012,0.763,48_0801,5,145
2002,3.799999952,1121.099976,20,0.715400004,0.763,48_0801,6,175
2003,3.799999952,1041.199951,19.89999962,0.744899988,0.763,48_0801,7,228
2004,3.799999952,1445.400024,20.29999924,0.755400002,0.763,48_0801,8,261
2005,3.799999952,691.7000122,20.60000038,0.772300002,0.763,48_0801,9,295
2006,3.799999952,1148.599976,20.89999962,0.789200002,0.763,48_0801,10,364
2007,3.799999952,1202.599976,19,0.806100002,0.763,48_0801,11,418
2008,3.799999952,734.5999756,19.20000076,0.823000002,0.763,48_0801,12,634
2009,3.799999952,1055.699951,20.39999962,1.022799993,0.763,48_0801,13,783
2010,3.799999952,731.5,20.29999924,1.129899991,0.763,48_0801,14,862
2011,3.799999952,591.0999756,20.70000076,1.207974997,0.763,48_0801,15,983
2012,3.799999952,980.5999756,21,1.286050004,0.763,48_0801,16,1023
2013,3.799999952,1030.699951,20.10000038,1.36412501,0.763,48_0801,17,1128
2014,3.799999952,1044.699951,19.39999962,1.442200017,0.763,48_0801,18,1242
2015,3.799999952,1524.699951,20.20000076,1.572199988,0.763,48_0801,19,1367
2016,3.799999952,1253.099976,21,1.531200004,0.763,48_0801,20,1503
2017,3.799999952,1310.699951,21.5,1.612066666,0.763,48_0801,21,1651
2018,3.799999952,1351.699951,20.29999924,1.692933329,0.763,48_0801,22,1810
2019,3.799999952,935.7000122,20.60000038,1.773799992,0.763,48_0801,23,1973
2020,3.799999952,862,21.29999924,1.908533335,0.763,48_0801,24,2143
2021,3.799999952,1022.799988,21.10000038,2.043266678,0.763,48_0801,25,2320
2022,3.799999952,890,21.29999924,2.178000021,0.763,48_0801,26,2503
